Magnetoreception_Candidate,PDB_ID,clash_penalty,gpr_pred,hfcc_primary_mhz,hfcc_secondary_mhz,hfcc_tertiary_mhz,homo_lumo_gap,magnetic_sensitivity_index,mutation_list,n10_spin_density,n5_spin_density,pdb_id,plddt_mean,pred_final,quantum_polarizability,scs,st_gap,triad_score,true_Em
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE_WT,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,4EET_WT,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,4EET,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000004,80.00000000000001,0.0066967099110626,4.000000000000001,A426C,0.5000000000000001,0.5000000000000001,FAD_BASELINE_A426C_mutation,75.0,-224.36666666666665,0.0,60.0,0.0066967099110626,0.0,-224.36666666666665
,4EET_A426C,100.0,-224.36666666666665,160.00000000000003,120.00000000000004,80.00000000000001,0.0066967099110626,4.000000000000001,A426C,0.5000000000000001,0.5000000000000001,4EET,75.0,-224.36666666666665,0.0,60.0,0.0066967099110626,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE_WT,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,4EET_WT,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,4EET,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000004,80.00000000000001,0.0066967099110626,4.000000000000001,A426C,0.5000000000000001,0.5000000000000001,FAD_BASELINE_A426C_mutation,75.0,-224.36666666666665,0.0,60.0,0.0066967099110626,0.0,-224.36666666666665
,4EET_A426C,100.0,-224.36666666666665,160.00000000000003,120.00000000000004,80.00000000000001,0.0066967099110626,4.000000000000001,A426C,0.5000000000000001,0.5000000000000001,4EET,75.0,-224.36666666666665,0.0,60.0,0.0066967099110626,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE_WT,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,4EET_WT,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,4EET,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,159.99999999999997,119.99999999999994,79.99999999999999,0.0071699281739402,3.999999999999999,A426C,0.4999999999999998,0.4999999999999999,FAD_BASELINE_A426C_mutation,75.0,-224.36666666666665,0.0,60.0,0.0071699281739402,0.0,-224.36666666666665
,4EET_A426C,100.0,-224.36666666666665,159.99999999999997,119.99999999999994,79.99999999999999,0.0071699281739402,3.999999999999999,A426C,0.4999999999999998,0.4999999999999999,4EET,75.0,-224.36666666666665,0.0,60.0,0.0071699281739402,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE_WT,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,4EET_WT,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,4EET,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,159.99999999999997,119.99999999999994,79.99999999999999,0.0071699281739402,3.999999999999999,A426C,0.4999999999999998,0.4999999999999999,FAD_BASELINE_A426C_mutation,75.0,-224.36666666666665,0.0,60.0,0.0071699281739402,0.0,-224.36666666666665
,4EET_A426C,100.0,-224.36666666666665,159.99999999999997,119.99999999999994,79.99999999999999,0.0071699281739402,3.999999999999999,A426C,0.4999999999999998,0.4999999999999999,4EET,75.0,-224.36666666666665,0.0,60.0,0.0071699281739402,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE_WT,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE_WT,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,4EET_WT,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,4EET,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,159.9999999999999,120.0,79.99999999999997,0.0063076134042314,3.9999999999999982,A426W,0.4999999999999999,0.4999999999999996,FAD_BASELINE_A426W_mutation,75.0,-224.36666666666665,0.0,60.0,0.0063076134042314,0.0,-224.36666666666665
,4EET_A426W,100.0,-224.36666666666665,159.9999999999999,120.0,79.99999999999997,0.0063076134042314,3.9999999999999982,A426W,0.4999999999999999,0.4999999999999996,4EET,75.0,-224.36666666666665,0.0,60.0,0.0063076134042314,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE_WT,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,CIF TO PDB CONVERTER_WT,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,CIF to PDB Converter,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,"C450A,D540M,Q513K,L496V,G528K",0.5000000000000002,0.5000000000000001,FAD_BASELINE_C450A_D540M_Q513K_L496V_G528K_mutation,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,CIF TO PDB CONVERTER_C450A_D540M_Q513K_L496V_G528K,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,"C450A,D540M,Q513K,L496V,G528K",0.5000000000000002,0.5000000000000001,CIF to PDB Converter,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
